number of properties,property name,originator,street address,property city,property state,zip code,county,property type,property subtype,year built,year renovated,total units,cut-off date balanceunit,unit of measure,occupancy %,occupancy as of date,"loan purpose (acquisition, refinance)",payment date,late charge grace period,note date,first payment date,maturity date,original loan amount,cut-off date loan amount,maturity balance,gross interest rate,net mortgage interest rate,accrual basis,loan amortization type,monthly debt service amount (amortizing),amortization term (original),amortization term (remaining),loan term (original),loan term (remaining),io period,seasoning,prepayment provision,appraisal valuation date,appraised value,cut-off date ltv,maturity ltv,uw ncf dscr,uw ncf dscr (io),uw egi,uw expenses,uw noi,uw ncf,most recent financial end date,most recent egi,most recent expenses,most recent noi,most recent ncf,2nd most recent financial end date,2nd most recent egi,2nd most recent expenses,2nd most recent noi,2nd most recent ncf,3rd most recent financial end date,3rd most recent egi,3rd most recent expenses,3rd most recent noi,3rd most recent ncf,lien position,title vesting (feeleaseholdboth),tax escrow (monthly),insurance escrow (monthly),replacement reserve (monthly),monthly rent per unit,secondary financing in place (existing) (yesno),future supplemental financing description,loan no property no,related borrower loans,% of cut-off date pool balance,springing reserve type,springing reserve amount,deal_name,interest adjustment period (months),first interest adjustment date in trust,rate index,margin,rate rounding methodology,interest accrual period day of month (startend),monthly debt service amount (io),monthly debt service amount (at cap),seismic insurance if pml >= 20% (yesno),additional financing in place (existing) (yesno),future supplemental financing (yesno),low income units,very low income units,loan group,entity type,borrower type,balance after fixed rate period,maximum interest adjustment (lifetime),zoning status,title vesting (feeleasehold),administration fee rate,latitude,longitude
1,Latte,,1580 South Juniper Street,Escondido,CA,92025,San Diego,Multifamily,Garden,1973,2023,49,301571.43,Units,1,2023-08-31 00:00:00,Refinance,1,10,2023-07-07 00:00:00,2023-09-01 00:00:00,2033-08-01 00:00:00,14777000,14777000,13682645.77,0.0527,0.0509851,Actual/360,Partial IO,81782.29,360,360,120,118,60,2,L(26) D(90) O(4),2023-05-19 00:00:00,23330000,0.633,0.586,1.25,1.55,1698261.84,459270.42,1238991.42,1226741.42,2023-06-30 00:00:00,955360,398716,556644,556644,2022-12-31 00:00:00,75837.77,367983.79,-292146.02,-292146.02,2021-12-31 00:00:00,344950.19,174329.42,170620.77,170620.77,First Mortgage,Fee Simple,,,1020.83,2924.4489795918366,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x,,,0.011649481831635057,,,FREMF_2023-K160,,,,,,,65796.99,,No,No,Yes,,,,,,,,,,0.0017149,33.10875,-117.06919
1,Gables At Wolf Creek,,5228 Forsyth Road,Macon,GA,31210,Bibb,Multifamily,Garden,2003,,82,167741.45,Units,0.9878048780487805,2023-06-30 00:00:00,Refinance,1,10,2023-06-21 00:00:00,2023-08-01 00:00:00,2033-07-01 00:00:00,13792000,13754799.01,11682886.32,0.0595,0.0577851,Actual/360,Balloon,82247.17,360,357,120,117,0,3,L(27) D(89) O(4),2023-04-24 00:00:00,21300000,0.646,0.548,1.25,,2431119.4,1172963.18,1258156.22,1233720.22,2023-06-30 00:00:00,2457701.77,1155444.8,1302256.97,1226867.18,2022-12-31 00:00:00,2406315,1102813.47,1303501.53,1234249.53,2021-12-31 00:00:00,2282608,1145159.98,1137448.02,1077745.02,First Mortgage,Fee Simple,,,2036.33,2610.0410975609757,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x,,,0.010843627337401832,,,FREMF_2023-K160,,,,,,,,,No,No,Yes,,,,,,,,,,0.0017149,32.88499,-83.73397
1,Angel Landing,,9885 North Loop Road,Pensacola,FL,32507,Escambia,Multifamily,Military,2006,,108,126231.48,Units,0.944,2023-06-21 00:00:00,Refinance,1,10,2023-07-28 00:00:00,2023-09-01 00:00:00,2033-08-01 00:00:00,13633000,13633000,13633000,0.0512,0.0495851,Actual/360,Interest Only,58975.35,0,0,120,118,120,2,L(26) D(90) O(4),2023-05-23 00:00:00,23400000,0.583,0.583,1.64,1.64,2176196.94,991606.37,1184590.57,1157374.57,2023-05-31 00:00:00,2097248,976563,1120685,1120685,2022-12-31 00:00:00,2065134.67,978524,1086610.67,1086610.67,2021-12-31 00:00:00,1912031.4,817785.8,1094245.6,1094245.6,First Mortgage,Fee Simple,,,2268,1695,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x,,Group 1,0.010747606808599902,Insurance Reserve,,FREMF_2023-K160,,,,,,,58975.35,,No,No,Yes,,,,,,,,,,0.0016149000000000003,30.35419,-87.35306
1,Reserve At Waters,,6100 Arlington Expressway,Jacksonville,FL,32211,Duval,Multifamily,Garden,1970,,205,62429.27,Units,0.893,2023-07-01 00:00:00,Refinance,1,10,2023-07-18 00:00:00,2023-09-01 00:00:00,2033-08-01 00:00:00,12798000,12798000,11908017.01,0.0561,0.0545851,Actual/360,Partial IO,73551.35,360,360,120,118,60,2,L(26) D(90) O(4),2023-03-09 00:00:00,19690000,0.65,0.605,1.26,1.53,2441980.02,1267420.43,1174559.59,1114289.59,2023-06-30 00:00:00,2310511.72,1198168.29,1112343.43,1112343.43,2022-12-31 00:00:00,2112186.3,1000051.13,1112135.17,1112135.17,2021-12-31 00:00:00,1839663.53,735306.7,1104356.83,1104356.83,First Mortgage,Fee Simple,,,5022.5,1103,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x,,,0.01008933264405938,,,FREMF_2023-K160,,,,,,,60661.63,,No,No,Yes,,,,,,,,,,0.0015149000000000002,30.32708,-81.59695
1,Kingsland Park,,23420 Kingsland Boulevard,Katy,TX,77494,Harris,Multifamily,Garden,2022,,198,63998.17,Units,0.96,2023-06-05 00:00:00,Refinance,1,10,2023-06-29 00:00:00,2023-08-01 00:00:00,2033-07-01 00:00:00,12700000,12671637.06,11150363.1,0.0522,0.0505851,Actual/360,Balloon,65888.21,420,417,120,117,0,3,L(27) D(89) O(4),2023-04-12 00:00:00,23350000,0.543,0.478,1.27,,2188617.37,1089219.93,1099397.44,1001819.08,2023-05-31 00:00:00,1538719.45,1023281.14,515438.31,515438.31,2022-12-31 00:00:00,809906,797774.08,12131.36,12131.36,,,,,,First Mortgage,Fee Simple and Leasehold,,,4171.53,1007,,(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.25x,,,0.009989714130577485,,,FREMF_2023-K160,,,,,,,,,No,Yes,Yes,,,,,,,,,,0.0016149000000000003,29.76784,-95.8569
1,Rustic Oaks,,401 Fleming Street,Wylie,TX,75098,Collin,Multifamily,Garden,1987,,152,77934.21,Units,0.888,2023-07-05 00:00:00,Refinance,1,10,2023-07-14 00:00:00,2023-09-01 00:00:00,2033-08-01 00:00:00,11846000,11846000,11846000,0.0512,0.0495851,Actual/360,Interest Only,51244.92,0,0,120,118,120,2,L(26) D(90) O(4),2023-05-15 00:00:00,21500000,0.551,0.551,1.57,1.57,2255299.01,1244968.37,1010330.64,967010.64,2023-05-31 00:00:00,2350939,1236525,1114414,1114414,2022-12-31 00:00:00,2248936,1196858,1052078,1052078,2021-12-31 00:00:00,2038504,1171169,867335,867335,First Mortgage,Fee Simple,,,3610,1300,,"(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x (iii) EGI of $2,322,958 and NOI of $996,021",,Group 1,0.009338821261253901,Insurance Reserve; Radon Remediation Reserve,,FREMF_2023-K160,,,,,,,51244.92,,No,No,Yes,,,,,,,,,,0.0016149000000000003,33.01207,-96.54309
1,Wildwood MHC,,5501 Acuff Road,Lubbock,TX,79403,Lubbock,Multifamily,Manufactured Housing Community,1960,2021,236,36508.47,Pads,0.894,2023-05-01 00:00:00,Refinance,1,10,2023-06-16 00:00:00,2023-08-01 00:00:00,2033-07-01 00:00:00,8616000,8616000,7973507.78,0.0523,0.0503851,Actual/360,Partial IO,47471.2,360,360,120,117,60,3,L(27) D(89) O(4),2023-05-06 00:00:00,12900000,0.668,0.618,1.25,1.56,1008522.19,284640.28,723881.91,712081.91,2023-05-31 00:00:00,920516.85,214571.28,705945.57,705945.57,2022-12-31 00:00:00,866712.05,184265.52,682446.53,682446.53,2021-12-31 00:00:00,646080.6,182215.8,463864.8,463864.8,First Mortgage,Fee Simple,,,983.33,378,,(i) Max combined LTV of 70.0% (ii) Min combined DSCR of 1.25x,,,0.006792443355306738,,,FREMF_2023-K160,,,,,,,38072.95,,No,No,Yes,,,,,,,,,,0.0019149000000000002,33.59292,-101.75184
1,Brightwood Manor MHC,,838 West Kelly Park Road,Apopka,FL,32712,Orange,Multifamily,Manufactured Housing Community,1974,,232,24900.86,Pads,0.849,2023-06-30 00:00:00,Refinance,1,10,2023-07-20 00:00:00,2023-09-01 00:00:00,2033-08-01 00:00:00,5777000,5777000,5777000,0.0603,0.0583851,Actual/360,Interest Only,29432.61,0,0,120,118,120,2,L(26) D(90) O(4),2023-04-26 00:00:00,15000000,0.385,0.385,1.59,1.59,1175490,600702.95,574787.05,562955.05,2023-04-30 00:00:00,1168195,587463.27,580731.73,580731.73,2022-12-31 00:00:00,1149179.28,548123,601057,601057,2021-12-31 00:00:00,1127706.16,601575,526130.9,526130.9,First Mortgage,Fee Simple,,,986,482,,(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.25x,,Group 5,0.004554311195868967,,,FREMF_2023-K160,,,,,,,29432.61,,No,No,Yes,,,,,,,,,,0.0019149000000000002,28.75745,-81.52582
1,Heritage Greene Apartments,,2891 Springdale Road Southwest,Atlanta,GA,30315,Fulton,Multifamily,Garden,1971,2005,109,41284.4,Units,0.991,2023-06-02 00:00:00,Acquisition,1,10,2023-07-13 00:00:00,2023-09-01 00:00:00,2033-08-01 00:00:00,4500000,4500000,4500000,0.0579,0.0557851,Actual/360,Interest Only,22014.06,0,0,120,118,120,2,L(26) D(90) O(4),2023-04-20 00:00:00,8050000,0.559,0.559,1.71,1.71,1090382.89,605772.01,484610.88,452237.88,2023-04-30 00:00:00,990243.61,607599.93,382643.68,322613.75,2022-12-31 00:00:00,946992.95,615022.09,331970.86,241345.27,2021-12-31 00:00:00,839667.17,614840.79,224826.38,111244.07,First Mortgage,Fee Simple,,,2697.75,781.44,,"(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.25x (iii) EGI of $1,123,094 and NOI of $465,805",,,0.003547585317883045,,,FREMF_2023-K160,,,,,,,22014.06,,No,No,Yes,,,,,,,,,,0.0021149,33.67591,-84.41603
1,Desoto Village MHC,,4810 State Route 72,Arcadia,FL,34266,DeSoto,Multifamily,MHC Age Restricted,1988,,134,24044.78,Pads,0.7985074626865671,2023-06-30 00:00:00,Refinance,1,10,2023-07-20 00:00:00,2023-09-01 00:00:00,2033-08-01 00:00:00,3222000,3222000,3222000,0.0603,0.0583851,Actual/360,Interest Only,16415.42,0,0,120,118,120,2,L(26) D(90) O(4),2023-04-25 00:00:00,7000000,0.46,0.46,1.59,1.59,625879.94,302658.2,323221.74,313975.74,2023-06-30 00:00:00,661625.98,404215.5,257410.48,257410.48,2022-12-31 00:00:00,653856,348476,305380,305380,2021-12-31 00:00:00,519631.7,333939,185693,185693,First Mortgage,Fee Simple,,,770.5,461.34328358208955,,(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.25x,,Group 5,0.0025400710876042603,,,FREMF_2023-K160,,,,,,,16415.42,,No,No,Yes,,,,,,,,,,0.0019149000000000002,,
1,Grand Riviera Miramar,,3040 Southwest 119th Avenue,Miramar,FL,33025,Broward,Multifamily,Garden,2008,,371,233490.57,Units,0.957,2023-04-01 00:00:00,Acquisition,1,10,2022-12-08 00:00:00,2023-02-01 00:00:00,2033-01-01 00:00:00,86625000,86625000,81556755.9,0.0657,0.06417049999999999,Actual/360,Partial IO,551522.83,360,360,120,116,60,4,L(11) 1%(105) O(4),2022-10-06 00:00:00,141300000,0.613,0.577,1.02,1.17,11635923.43,4798234.37,6837689.06,6772764.06,1/31/2023,11208326.17,4708562.38,6499763.79,6479611.51,9/30/2022,10794736.68,4519947.14,6274789.54,6247778.11,12/31/2021,7554511.7,3104032.25,4450479.45,4434095.9,First Mortgage,Fee Simple,,,5410,2681.7,,(i) Max combined LTV of 65.0% (ii) Min combined DSCR of 1.10x,,,0.09245266103572596,Radon Remediation Reserve,,FREMF_2023-KF156,1,2023-06-01 00:00:00,30-Day Avg SOFR In Advance,0.0207,Truncated to 5th decimal,First/Last (Arrears),480858.98,561848.1,No,No,Yes,,,,,,,,,,0.0015295,25.98055,-80.30401
1,East Vue Ranch,,460 Bastrop Highway South Bound,Austin,TX,78741,Travis,Multifamily,Garden,2020,,342,148002.92,Units,0.93,2022-12-31 00:00:00,Refinance,1,10,2023-01-11 00:00:00,2023-03-01 00:00:00,2033-02-01 00:00:00,50617000,50617000,48613150.45,0.0649,0.0633705,Actual/360,Partial IO,305457.21,420,420,120,117,60,3,L(11) 1%(105) O(4),2022-12-01 00:00:00,105900000,0.478,0.459,1.1,1.21,7320285.41,3243821.79,4076463.62,4022769.62,2022-12-31 00:00:00,7206220.5,3245142.83,3961077.67,3961077.67,12/31/2021,5025741.81,3089236.94,1936504.87,1936504.87,12/31/2020,2113648.5,1902209.54,211438.96,211438.96,First Mortgage,Fee Simple,,,4475,1774,,(i) Max combined LTV of 50.0% (ii) Min combined DSCR of 1.10x,,,0.05402223773327954,,,FREMF_2023-KF156,1,2023-06-01 00:00:00,30-Day Avg SOFR In Advance,0.0199,Truncated to 5th decimal,First/Last (Arrears),277555.74,332284.03,No,No,Yes,,,,,,,,,,0.0015295,30.23172,-97.71832
1,Westgate And Glen Arbor Apartments,,4003 North Belt Line Road,Irving,TX,75038,Dallas,Multifamily,Garden,1978,2022,576,84953.13,Units,0.944,2022-12-31 00:00:00,Refinance,1,10,2022-11-30 00:00:00,2023-01-01 00:00:00,2032-12-01 00:00:00,48933000,48933000,47398674.63,0.0639,0.0622705,Actual/360,Partial IO,291942.58,420,420,120,115,72,5,L(23) 1%(93) O(4),2022-10-25 00:00:00,83700000,0.585,0.566,1.08,1.19,7320144,3386029.42,3934114.58,3769954.58,12/31/2022,7150729,3158494,3992235,3992235,12/31/2021,6415862,2704644,3711218,3711218,12/31/2020,5749413,2593514,3155899,3155899,First Mortgage,Fee Simple,,,13680,1032.15,,(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.10x,,,0.05222494732999917,Radon Remediation Reserve,,FREMF_2023-KF156,1,2023-06-01 00:00:00,30-Day Avg SOFR In Advance,0.0189,Truncated to 5th decimal,First/Last (Arrears),264187.23,312611.58,No,No,Yes,,,,,,,,,,0.0016295,32.86429,-96.99181
1,Village At Lindsay Park,,1441 South Lindsay Road,Mesa,AZ,85204,Maricopa,Multifamily,Garden,1997,,256,170121.09,Units,0.961,2022-12-31 00:00:00,Refinance,1,10,2022-12-30 00:00:00,2023-02-01 00:00:00,2033-01-01 00:00:00,43551000,43551000,41787426.2,0.064,0.0626705,Actual/360,Partial IO,260130.42,420,420,120,116,60,4,L(11) 1%(105) O(4),2022-11-04 00:00:00,74500000,0.585,0.561,1.06,1.17,4922767.87,1552335.01,3370432.86,3306432.86,12/31/2022,4652116.95,1541098.99,3111017.96,3111017.96,12/31/2021,4051891.65,1428982.09,2622909.56,2622909.56,12/31/2020,3690910.46,1314931.93,2375978.53,2375978.53,First Mortgage,Fee Simple,,,5333.33,1532.58,,(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.10x,,,0.04648087550668861,,,FREMF_2023-KF156,1,2023-06-01 00:00:00,30-Day Avg SOFR In Advance,0.019,Truncated to 5th decimal,First/Last (Arrears),235498,270633.1,No,No,Yes,,,,,,,,,,0.0013295,33.38869,-111.77111
1,Arium Reserve At Orange Park,,351 Crossing Boulevard,Orange Park,FL,32073,Clay,Multifamily,Garden,1989,2016,272,128492.65,Units,0.96,2023-03-20 00:00:00,Refinance,1,10,2022-12-01 00:00:00,2023-01-01 00:00:00,2032-12-01 00:00:00,34950000,34950000,34950000,0.0625,0.0611705,Actual/360,Interest Only,184559.46,0,0,120,115,120,5,L(23) 1%(93) O(4),2022-10-07 00:00:00,58400000,0.598,0.598,1.2,1.2,4822654.76,2063507.43,2759147.33,2665981.89,12/31/2022,4618946.96,1987987.76,2630959.2,1919550.05,12/31/2021,4158490.53,1820968.16,2337522.37,1713488.42,12/31/2020,3835417.85,1722256,2113161.85,1523228.71,First Mortgage,Fee Simple,,,7763.79,1404.59,,(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.10x,,,0.03730124679017168,Insurance Reserve,,FREMF_2023-KF156,1,2023-06-01 00:00:00,30-Day Avg SOFR In Advance,0.0175,Truncated to 5th decimal,First/Last (Arrears),184559.46,221471.35,No,No,Yes,,,,,,,,,,0.0013295000000000002,30.18614,-81.71766
1,The Crossings At Holcomb Bridge,,100 Creekside Way,Roswell,GA,30076,Fulton,Multifamily,Garden,1985,2022,268,115973.88,Units,0.959,2022-12-26 00:00:00,Refinance,1,10,2022-12-21 00:00:00,2023-02-01 00:00:00,2033-01-01 00:00:00,31081000,31081000,29853653.96,0.065,0.0633705,Actual/360,Partial IO,187777.2,420,420,120,116,60,4,L(11) 1%(105) O(4),2022-11-07 00:00:00,60800000,0.511,0.491,1.11,1.22,4549109.34,1997872.17,2551237.17,2497637.17,12/31/2022,4329989.87,2105367.68,2224622.19,2224622.19,12/31/2021,3731163.31,1775172.96,1955990.35,1955990.35,12/31/2020,3372310.65,1371533.97,2000776.68,2000776.68,First Mortgage,Fee Simple,,,4466.67,1429.16,,(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.10x,,,0.033171961415889156,,,FREMF_2023-KF156,1,2023-06-01 00:00:00,30-Day Avg SOFR In Advance,0.02,Truncated to 5th decimal,First/Last (Arrears),170693.69,204036.58,No,No,Yes,,,,,,,,,,0.0016295,34.0266,-84.32939
1,Valley Oaks Apartments,,101 East Pipeline Road,Hurst,TX,76053,Tarrant,Multifamily,Garden,1979,2022,322,78689.44,Units,0.901,2023-03-29 00:00:00,Refinance,1,10,2022-12-19 00:00:00,2023-02-01 00:00:00,2033-01-01 00:00:00,25338000,25338000,24337437.15,0.065,0.06327050000000001,Actual/360,Partial IO,153080.62,420,420,120,116,60,4,L(11) 1%(105) O(4),2022-10-27 00:00:00,46200000,0.548,0.527,1.12,1.23,4836802.3,2693460.5,2143341.8,2056079.8,12/31/2022,4481272.59,2678569.55,1802703.04,1802703.04,12/31/2021,4030236.29,2225825.6,1804410.69,1804410.69,12/31/2020,4022005.61,2247098.86,1774906.75,1774906.75,First Mortgage,Fee Simple,,,7271.83,1229.14,,"(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.10x (iii) EGI of 4,981,906 and NOI of 2,117,762",,,0.027042603466934767,,,FREMF_2023-KF156,1,2023-06-01 00:00:00,30-Day Avg SOFR In Advance,0.02,Truncated to 5th decimal,First/Last (Arrears),139153.72,170839.59,No,No,Yes,,,,,,,,,,0.0017295000000000001,32.82368,-97.16773
1,Lealand Place,,2945 Cruse Road Northwest,Lawrenceville,GA,30044,Gwinnett,Multifamily,Garden,1998,2021,192,116192.71,Units,0.99,2023-03-31 00:00:00,Refinance,1,10,2022-11-30 00:00:00,2023-01-01 00:00:00,2032-12-01 00:00:00,22309000,22309000,20993525.27,0.0653,0.0634705,Actual/360,Partial IO,141448.49,360,360,120,115,60,5,L(11) 1%(105) O(4),2022-10-21 00:00:00,39100000,0.571,0.537,1.1,1.27,3186898.34,1264096.84,1922801.5,1872881.5,12/31/2022,3211463.63,1182281.52,2029182.1099999999,2029182.1099999999,12/31/2021,2909935.96,1065364.09,1844571.87,1844571.87,12/31/2020,2623093.09,1065617.19,1557475.9,1557475.9,First Mortgage,Fee Simple,,,4160,1336.16,,(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.10x,,,0.023809828745119888,,,FREMF_2023-KF156,1,2023-06-01 00:00:00,30-Day Avg SOFR In Advance,0.0203,Truncated to 5th decimal,First/Last (Arrears),123084.23,155987.76,No,No,Yes,,,,,,,,,,0.0018295000000000002,33.93526,-84.09221
1,Memorial Fountain,,874 Yorkchester Drive,Houston,TX,77079,Harris,Multifamily,Garden,1969,2017,150,102300,Units,0.973,2023-03-21 00:00:00,Refinance,1,10,2022-12-28 00:00:00,2023-02-01 00:00:00,2033-01-01 00:00:00,15345000,15345000,14452447.01,0.066,0.0640705,Actual/360,Partial IO,98002.2,360,360,120,116,60,4,L(11) 1%(105) O(4),2022-11-10 00:00:00,27810000,0.552,0.52,1.12,1.29,2582432,1239972.22,1342459.78,1319959.78,12/31/2022,2451534.96,1076774.27,1374760.69,1374760.69,12/31/2021,2248436.9,1045197.04,1203239.86,1203239.86,12/31/2020,2220280,1056611,1163669,1163669,First Mortgage,Fee Simple,,,1875,1377.56,,(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.10x,,,0.016377328526328595,Insurance Reserve,,FREMF_2023-KF156,1,2023-06-01 00:00:00,30-Day Avg SOFR In Advance,0.021,Truncated to 5th decimal,First/Last (Arrears),85569.69,109933.46,No,No,Yes,,,,,,,,,,0.0019295000000000002,29.77925,-95.58151
1,Vantage Point,,960 North Gilbert Road,Gilbert,AZ,85234,Maricopa,Multifamily,Garden,1984,2022,80,161562.5,Units,0.888,2023-03-21 00:00:00,Refinance,1,10,2022-12-30 00:00:00,2023-02-01 00:00:00,2033-01-01 00:00:00,12925000,12925000,12171735.81,0.0659,0.0638705,Actual/360,Partial IO,82461.3,360,360,120,116,60,4,L(11) 1%(105) O(4),2022-10-22 00:00:00,23500000,0.55,0.518,1.03,1.18,1433247.65,395508.54,1037739.11,1019739.11,12/31/2022,1194778.54,394842.35,799936.19,799936.19,,,,,,,,,,,First Mortgage,Fee Simple,,,1500,1430.81,,(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.10x,,,0.013794524027552761,,,FREMF_2023-KF156,1,2023-06-01 00:00:00,30-Day Avg SOFR In Advance,0.0209,Truncated to 5th decimal,First/Last (Arrears),71965.62,83831.3,No,No,Yes,,,,,,,,,,0.0020295,33.3676,-111.79001
1,Avalon Park Family,,2798 Peek Road Northwest,Atlanta,GA,30318,Fulton,Multifamily,Garden,2008,,175,41902.86,Units,0.983,2022-12-28 00:00:00,Refinance,1,10,2022-12-29 00:00:00,2023-02-01 00:00:00,2033-01-01 00:00:00,7333000,7333000,6898915.64,0.06509999999999999,0.0628705,Actual/360,Partial IO,46397.78,360,360,120,116,60,4,L(11) 1%(105) O(4),2022-11-10 00:00:00,17800000,0.412,0.388,1.14,1.31,1905014.36,1214638.41,690375.95,634293.65,12/31/2022,1904760.54,1208892.85,695867.69,695867.69,12/31/2021,1733591.52,1039604.33,693987.19,693987.19,12/31/2020,1743185.61,944664.46,798521.15,798521.15,First Mortgage,Fee Simple,,,4673.52,907.96,,(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.10x,,,0.007826324541125291,Insurance Reserve; Section 8 HAP Reserve,,FREMF_2023-KF156,1,2023-06-01 00:00:00,30-Day Avg SOFR In Advance,0.0201,Truncated to 5th decimal,First/Last (Arrears),40334.05,52534.51,No,No,Yes,,,,,,,,,,0.0022295,33.77548,-84.48138
1,Atria Covell Gardens,,1111 Alvarado Avenue,Davis,CA,95616,Yolo,Multifamily,Assisted Living,1987,2022,157,173224.02597402598,Units,0.821656050955414,2023-06-30 00:00:00,Refinance,1,10,2023-07-21 00:00:00,2023-09-01 00:00:00,2033-08-01 00:00:00,34795000,34795000,34795000,0.0591,0.0579415,Actual/360,Interest Only,173745.45,0,0,120,118,120,2,L(26) D(90) O(4),2023-05-04 00:00:00,61200000,0.559,0.559,1.86,1.86,11298332.09,7288940.97,4009391.12,3947062.12,2023-06-30 00:00:00,11261421,7007877,4253544,4253544,2022-12-31 00:00:00,10862394.16,6724365.76,4138028.4000000004,4138028.4000000004,2021-12-31 00:00:00,9823533.7,6369687.1899999995,3453846.51,3453846.51,First Mortgage,Fee Simple,,,Springing,6005,,(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.40x (iii) Max aggregate combined LTV of 56.0% (iv) Min aggregate DSCR of 1.52x,,Group 1,0.08152072048432141,Insurance Reserve; Replacement Reserve,"Replacement Reserve (5,194)",FREMF_2023-KS15,,,,,,,173745.45,,No,No,Yes,,,,,,,,,,0.0011585,38.56218,-121.76277
1,Atria Canyon Creek,,440 Independence Parkway,Plano,TX,75075,Collin,Multifamily,Independent Living,2007,2022,213,173224.02597402598,Units,0.8967136150234741,2023-06-30 00:00:00,Refinance,1,10,2023-07-21 00:00:00,2023-09-01 00:00:00,2033-08-01 00:00:00,29797000,29797000,29797000,0.0591,0.0579415,Actual/360,Interest Only,148788.42,0,0,120,118,120,2,L(26) D(90) O(4),2023-05-11 00:00:00,52700000,0.559,0.559,1.86,1.86,8963594.7,5725976.140000001,3237618.5599999987,3162110.0599999987,2023-06-30 00:00:00,9196208,5466947,3729261,3729261,2022-12-31 00:00:00,7814881.13,5059227.75,2755653.38,2755653.38,2021-12-31 00:00:00,7144081.21,4539451.75,2604629.46,2604629.46,First Mortgage,Fee Simple,,,Springing,3939.1032863849764,,(i) Max combined LTV of 60.0% (ii) Min combined DSCR of 1.30x (iii) Max aggregate combined LTV of 56.0% (iv) Min aggregate DSCR of 1.52x,,Group 1,0.06981097595261747,Insurance Reserve; Replacement Reserve,"Replacement Reserve (6,292)",FREMF_2023-KS15,,,,,,,148788.42,,No,No,Yes,,,,,,,,,,0.0011585,33.00512,-96.74886
1,Holiday By Atria Golden Oaks,,33398 Oak Glen Road,Yucaipa,CA,92399,San Bernardino,Multifamily,Independent Living,2008,2023,120,173224.02597402598,Units,0.9583333333333334,2023-06-30 00:00:00,Refinance,1,10,2023-07-21 00:00:00,2023-09-01 00:00:00,2033-08-01 00:00:00,19783000,19783000,19783000,0.0591,0.0579415,Actual/360,Interest Only,98784.49,0,0,120,118,120,2,L(26) D(90) O(4),2023-05-09 00:00:00,36400000,0.559,0.559,1.86,1.86,4831575.44,2685222,2146353.4400000004,2099403.4400000004,2023-06-30 00:00:00,4976323,2473886,2502437,2502437,2022-12-31 00:00:00,4622590.4,2329591.71,2292998.6900000004,2292998.6900000004,2021-12-31 00:00:00,3957395.99,2183618.2,1773777.79,1773777.79,First Mortgage,Fee Simple,,,Springing,3629.3416666666667,,(i) Max combined LTV of 55.0% (ii) Min combined DSCR of 1.30x (iii) Max aggregate combined LTV of 56.0% (iv) Min aggregate DSCR of 1.52x,,Group 1,0.046349314940115835,Insurance Reserve; Replacement Reserve,"Replacement Reserve (3,913)",FREMF_2023-KS15,,,,,,,98784.49,,No,No,Yes,,,,,,,,,,0.0011585,34.03114,-117.0758
1,Atria Del Sol,,23792 Marguerite Parkway,Mission Viejo,CA,92692,Orange,Multifamily,Assisted Living,1985,,90,173224.02597402598,Units,0.8777777777777778,2023-06-30 00:00:00,Refinance,1,10,2023-07-21 00:00:00,2023-09-01 00:00:00,2033-08-01 00:00:00,17212000,17212000,17212000,0.0591,0.0579415,Actual/360,Interest Only,85946.45,0,0,120,118,120,2,L(26) D(90) O(4),2023-05-09 00:00:00,34600000,0.559,0.559,1.86,1.86,7351003.1,5365188.17,1985814.9299999997,1952514.9299999997,2023-06-30 00:00:00,7353702,5287907,2065795,2065795,2022-12-31 00:00:00,6762525.54,5010697.239999999,1751828.3000000007,1751828.3000000007,2021-12-31 00:00:00,5796137.99,4796777.970000001,999360.0199999996,999360.0199999996,First Mortgage,Fee Simple,,,Springing,6709.066666666667,,(i) Max combined LTV of 50.0% (ii) Min combined DSCR of 1.40x (iii) Max aggregate combined LTV of 56.0% (iv) Min aggregate DSCR of 1.52x,,Group 1,0.04032575487788878,Insurance Reserve; Replacement Reserve,"Replacement Reserve (2,775)",FREMF_2023-KS15,,,,,,,85946.45,,No,No,Yes,,,,,,,,,,0.0011585,33.61743,-117.6511
